"subject" "activityName" "time_or_freq" "accleration" "instrument" "jerk_measure" "Magnitude_measure" "mean_or_std" "axis" "Average"
27 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.946975165
10 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.939267613157895
16 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.957785118085106
12 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.959504017391304
28 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.956921542391304
30 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.958890388709677
2 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.940361759574468
3 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.957324457884615
29 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.984679151833333
4 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.9814052948
10 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.973128354074074
7 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.957082433333333
12 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.985203642352941
28 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.989132499583333
6 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.988872369272727
21 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.992936404470588
25 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.988879980615385
30 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.978364712258065
9 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.9552804062
11 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.988069341132075
5 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.983137541590909
27 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.982445738
13 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.981379112653061
19 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.969355010136986
20 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.985829034393939
26 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.965082925641026
14 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.976280399444444
24 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.989660149852941
2 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.979988760869565
22 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.972009988709677
8 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.966757967173913
1 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.968457145744681
23 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.984536722205882
18 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.994043771403509
16 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.980158243333333
17 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.99019661703125
15 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.982620883728814
2 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.986685818703704
3 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.982020428032787
20 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.981916942054795
7 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.987917503962264
27 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.994012162875
30 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.996420919152542
4 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.972908355892857
12 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.985314210491803
5 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.974088206071429
19 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.992411542465753
21 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.982906668876405
13 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.992232401754386
10 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.991259485
8 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.987690217222222
11 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.994529398085106
9 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.989103160444445
24 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.992197591884058
22 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.992827298253968
18 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.994270075205479
28 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.990059426582278
6 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.985583066842105
17 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.985751365769231
16 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.985359689871795
14 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.972005366333333
23 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.984610385
15 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.988432084716981
29 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.996764227384615
26 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.992678782162162
25 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.993148267702703
1 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.99376298509434
30 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.979563942714286
27 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.971183862702703
14 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.862136937254902
28 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.970599089375
6 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.887746310350877
13 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.957875244677419
26 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.944472488552632
29 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.972939889855073
20 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.928674215147059
12 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.936458309333333
11 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.97956560245614
3 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.982512193064516
7 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.914221270096154
10 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.954531941896552
8 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.918873192333333
21 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.945905270555556
4 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.921199965925926
18 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.982715987538462
5 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.945695336153846
22 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.928781249027778
9 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.9218210626
25 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.829554947808219
19 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.958959611084337
23 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.947948758194444
24 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.960412164305556
16 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.963761977857143
1 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.8968300184
15 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.961509742916667
2 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.959014441458333
17 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "X" -0.961063222394366
7 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.969404155087719
21 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.964144520576923
18 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.975311658928572
11 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.966240553559322
20 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.962003383529412
22 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.963639340217391
26 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.969040314237288
6 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.964248568070175
19 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.958651200384615
14 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.954455935762712
29 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.975272848113207
27 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.973792999824561
4 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.967963221
3 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.962355639482759
30 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.970176562153846
13 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.960899845614035
9 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971242423076923
12 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.9646191738
1 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971305961473684
8 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.956781505625
23 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.966550706949153
25 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.965093441081081
5 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.961585474821429
28 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.968780859814815
10 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971114719811321
24 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.962578844310345
15 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971056501481482
16 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.973784841960784
2 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.972116879661017
17 "WALKING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.968613202622951
3 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.909825953898305
1 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.952849233207547
21 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.941523624255319
23 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.910474557058824
13 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.922054968727273
20 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.92459435372549
22 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.941620221904762
4 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.923376019038462
12 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.941378352307692
9 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.901317321632653
7 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.939774255490196
11 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.924360832962963
2 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.92376745375
6 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.912900683137255
25 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.931758272769231
5 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.900511719787234
18 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.942056881206897
15 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.927648821458333
26 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.937858157818182
8 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.931032068536585
27 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.947713378627451
14 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.907231431296296
16 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.933657461176471
28 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.927641087843137
24 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.916690779830509
17 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.91597346625
29 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.923007798367347
10 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.937039417446809
19 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.9010448505
30 "WALKING_UPSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.914933936
3 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.946094637755102
13 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.92854437106383
7 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.952678693617021
14 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.920725940666667
20 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.908577153777778
18 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.932962218181818
9 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.936306558809524
11 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.926310469565217
24 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.941478979454546
22 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.945824352777778
19 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.917880864102564
6 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.93357760125
15 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.925685893571429
17 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.946576675652174
1 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.937018658979592
21 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.940111830666667
23 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.93901254962963
25 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.937816011034483
4 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.932066041111111
26 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.9354258554
5 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.912363420851064
8 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.941580934473684
29 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.91390306375
27 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.934963993181818
10 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.937003823684211
16 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.955487793617021
12 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.94329842826087
28 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.948404212173913
30 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.918678752419355
2 "WALKING_DOWNSTAIRS" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.940068525531915
3 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.903923008269231
29 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.973604289833333
4 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.93272710386
10 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.935690006481481
7 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.945436264583333
12 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.963641979215686
28 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971766352361111
6 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.960875994727273
21 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.979355363176471
25 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.963415016923077
30 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.959361306774194
9 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.94645197
11 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.949792572075472
5 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.939942979795455
27 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.982553336571429
13 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.951353064693878
19 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.96996981369863
20 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.966983534242424
26 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.949286700807692
14 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.95032266362963
24 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971692544705882
2 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.956750273043478
22 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.954225015274194
8 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.937462301369565
1 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.935517055957447
23 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.960917426323529
18 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.984035479473684
16 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.968023206956522
17 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.9667201059375
15 "SITTING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.943561411694915
2 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.97419442037037
3 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.957425321803279
20 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.957462721369863
7 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.966162998679245
27 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.97964105225
30 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.958145763389831
4 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.917613464821429
12 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.970482614590164
5 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.931973943392857
19 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971426607808219
21 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.977681415955056
13 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.974681225789474
10 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.975410724090909
8 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.958904114074074
11 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.981047828723404
9 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.972573867555556
24 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.968155388695652
22 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.971080742857143
18 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.981335941917808
28 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.962801441898734
6 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.96844910122807
17 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.975810476025641
16 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.980552435769231
14 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.965781048333333
23 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.984818648823529
15 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.965687978301887
29 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.985134032307692
26 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.966986433783784
25 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.980642970675676
1 "STANDING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.981225957924528
30 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.988930714857143
27 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.993701742972973
14 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.94877486372549
28 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.9697590285
6 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.959161956491228
13 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.975948136290323
26 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.987887995263158
29 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.99424764884058
20 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.976018476911765
12 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.974396492666667
11 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.990765579649123
3 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.981202749677419
7 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.955543549230769
10 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.966701156034483
8 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.957990036481481
21 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.983732936111111
4 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.969816635740741
18 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.994093522615385
5 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.985964053846154
22 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.958826938556945
9 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.9699944882
25 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.643578361424658
19 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.986993149638554
23 "LAYING" "Time" "Gravity" "Acclerometer" "N" "N" "std" "Y" -0.982794562916667
